,index,type,activity,key,fromUser,beginAt,endedAt,Duration
188,218782,continuous,view_tab_chat,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T20:43:47.031Z,2020-08-07T20:44:30.700Z,43.669
189,218783,discrete,view_user,5ec31128d38e4400261e280c,ObjectId(5f2db55e045f560026fe9211),,,
190,218784,continuous,view_tab_portal,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T20:44:30.700Z,2020-08-07T20:44:32.737Z,2.037
191,218785,continuous,view_tab_activity,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T20:44:32.737Z,2020-08-07T20:44:33.573Z,0.836
192,218786,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T20:44:33.573Z,2020-08-07T20:45:37.114Z,63.541
193,218787,discrete,view_user,5f2db55e045f560026fe9211,ObjectId(5f2db55e045f560026fe9211),,,
194,218788,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T20:46:28.920Z,2020-08-07T20:49:51.420Z,202.5
195,218789,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T20:46:29.230Z,2020-08-07T20:49:51.420Z,202.19
196,218790,continuous,read_article,5f0e6cd079c7430026c5c34f,ObjectId(5f2db55e045f560026fe9211),2020-08-07T20:46:31.089Z,2020-08-07T20:49:51.420Z,200.331
197,218791,discrete,view_user,5ea63bd65cf574356bb6bf9d,ObjectId(5f2db55e045f560026fe9211),,,
198,218792,discrete,view_user,5edb6ba5e9a73e0026b4e8a0,ObjectId(5f2db55e045f560026fe9211),,,
199,218793,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T20:53:32.746Z,2020-08-07T20:57:59.316Z,266.57
200,218794,continuous,read_article,5f267b3ee90e8c0027b7004a,ObjectId(5f2db55e045f560026fe9211),2020-08-07T20:56:07.584Z,2020-08-07T20:56:12.068Z,4.484
201,218795,continuous,read_article,5f240d7be1e3de00279a6088,ObjectId(5f2db55e045f560026fe9211),2020-08-07T20:56:13.756Z,2020-08-07T20:57:59.316Z,105.56
202,218796,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T22:06:31.242Z,2020-08-07T22:07:06.614Z,35.372
203,218797,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T23:29:08.712Z,2020-08-07T23:29:26.850Z,18.138
204,218798,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T23:29:08.975Z,2020-08-07T23:29:26.850Z,17.875
205,218799,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T23:30:13.053Z,2020-08-07T23:31:46.015Z,92.962
206,218800,continuous,read_article,5ec316213fa23b0025f5264e,ObjectId(5f2db55e045f560026fe9211),2020-08-07T23:30:26.053Z,2020-08-07T23:31:43.042Z,76.989
207,218801,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-07T23:32:02.312Z,2020-08-07T23:32:07.433Z,5.121
208,218802,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-08T02:09:11.448Z,2020-08-08T02:20:41.863Z,690.415
209,218803,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-08T02:09:11.738Z,2020-08-08T02:20:41.863Z,690.125
210,218804,continuous,read_article,5f17f97eceaedb00278b6871,ObjectId(5f2db55e045f560026fe9211),2020-08-08T02:09:38.658Z,2020-08-08T02:20:41.863Z,663.205
211,218805,discrete,view_user,5eca56e5bc7f0a00273b582d,ObjectId(5f2db55e045f560026fe9211),,,
212,218806,continuous,read_article,5ed91884a777be0027946d1a,ObjectId(5f2db55e045f560026fe9211),2020-08-08T02:13:49.824Z,2020-08-08T02:19:01.976Z,312.152
213,218807,continuous,read_article,5edce551db38f300274d2a0c,ObjectId(5f2db55e045f560026fe9211),2020-08-08T02:19:04.440Z,2020-08-08T02:20:41.863Z,97.423
214,218808,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-10T15:48:05.403Z,2020-08-10T15:59:46.092Z,700.689
215,218809,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-10T15:48:05.683Z,2020-08-10T15:49:19.959Z,74.276
216,218810,continuous,read_article,5f2685eae1e3de00279a61a3,ObjectId(5f2db55e045f560026fe9211),2020-08-10T15:48:26.680Z,2020-08-10T15:49:08.545Z,41.865
217,218811,continuous,view_tab_portal,,ObjectId(5f2db55e045f560026fe9211),2020-08-10T15:49:19.959Z,2020-08-10T15:59:46.092Z,626.133
218,218812,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
219,218813,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
220,218814,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
221,218815,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
222,218816,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
223,218817,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
224,218818,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
225,218819,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
226,218820,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f2db55e045f560026fe9211),,,
227,218821,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f2db55e045f560026fe9211),,,
228,218822,discrete,swipe_user_post,5ec062518d9db90027bb2bb1,ObjectId(5f2db55e045f560026fe9211),,,
229,218823,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f2db55e045f560026fe9211),,,
230,218824,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f2db55e045f560026fe9211),,,
231,218825,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f2db55e045f560026fe9211),,,
232,218826,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f2db55e045f560026fe9211),,,
233,218827,discrete,swipe_user_post,5f0ee5d8d86cda002712dcb9,ObjectId(5f2db55e045f560026fe9211),,,
234,218828,discrete,swipe_user_post,5f0e8f91d86cda002712dc98,ObjectId(5f2db55e045f560026fe9211),,,
235,218829,discrete,swipe_user_post,5f0e8f91d86cda002712dc98,ObjectId(5f2db55e045f560026fe9211),,,
236,218830,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
237,218831,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
238,218832,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
239,218833,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
240,218834,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
241,218835,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
242,218836,discrete,swipe_user_post,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
243,218837,discrete,view_user,5f0e9f77f6129800278fc914,ObjectId(5f2db55e045f560026fe9211),,,
244,218838,continuous,read_article,5f0ea4fe49064d0027f1e423,ObjectId(5f2db55e045f560026fe9211),2020-08-10T15:59:11.976Z,2020-08-10T15:59:46.092Z,34.116
245,218839,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-10T15:59:54.433Z,2020-08-10T16:00:06.907Z,12.474
246,218840,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-11T03:43:11.688Z,2020-08-11T03:43:49.387Z,37.699
247,218841,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-11T03:43:11.961Z,2020-08-11T03:43:49.387Z,37.426
248,218842,continuous,read_article,5f31d4a4ed70590027718ae0,ObjectId(5f2db55e045f560026fe9211),2020-08-11T03:43:20.421Z,2020-08-11T03:43:33.569Z,13.148
249,218843,continuous,read_article,5f267b3ee90e8c0027b7004a,ObjectId(5f2db55e045f560026fe9211),2020-08-11T03:43:45.035Z,2020-08-11T03:43:49.387Z,4.352
250,218844,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-12T23:33:59.104Z,2020-08-12T23:34:24.970Z,25.866
251,218845,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-12T23:33:59.408Z,2020-08-12T23:34:24.970Z,25.562
252,218846,continuous,read_article,5efdada1fb8c2e0026cfad95,ObjectId(5f2db55e045f560026fe9211),2020-08-12T23:34:12.740Z,2020-08-12T23:34:23.193Z,10.453
253,218847,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-14T01:19:51.840Z,2020-08-14T01:21:10.654Z,78.814
254,218848,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-14T01:19:52.113Z,2020-08-14T01:21:10.654Z,78.541
255,218849,continuous,read_article,5f359a30ed70590027718b3b,ObjectId(5f2db55e045f560026fe9211),2020-08-14T01:19:57.154Z,2020-08-14T01:20:48.534Z,51.38
256,218850,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-16T16:47:59.964Z,2020-08-16T16:48:09.330Z,9.366
257,218851,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-16T16:48:01.230Z,2020-08-16T16:48:09.330Z,8.1
258,218852,continuous,read_article,5f393100125c060027fe21eb,ObjectId(5f2db55e045f560026fe9211),2020-08-16T16:48:01.230Z,2020-08-16T16:48:09.330Z,8.1
259,218853,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-16T17:50:31.951Z,2020-08-16T17:50:33.313Z,1.362
260,218854,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T20:56:02.339Z,2020-08-19T20:57:20.673Z,78.334
261,218855,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T20:56:02.607Z,2020-08-19T20:57:20.673Z,78.066
262,218856,continuous,read_article,5f3a8a8b1b993c0026c42e52,ObjectId(5f2db55e045f560026fe9211),2020-08-19T20:56:51.359Z,2020-08-19T20:57:20.673Z,29.314
263,218857,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T20:57:22.185Z,2020-08-19T20:57:41.654Z,19.469
264,218858,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T20:59:48.804Z,2020-08-19T21:03:36.535Z,227.731
265,218859,continuous,read_article,5f393100125c060027fe21eb,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:01:41.728Z,2020-08-19T21:02:33.279Z,51.551
266,218860,continuous,read_article,5ec09fca177e2b0025dedafc,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:02:40.094Z,2020-08-19T21:03:36.535Z,56.441
267,218861,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:04:05.861Z,2020-08-19T21:05:26.203Z,80.342
268,218862,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:23:01.759Z,2020-08-19T21:25:31.945Z,150.186
269,218863,continuous,read_article,5edb5f3e3819930026ccb0c8,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:24:11.166Z,2020-08-19T21:25:31.945Z,80.779
270,218864,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:26:13.082Z,2020-08-19T21:26:18.681Z,5.599
271,218865,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:27:14.627Z,2020-08-19T21:28:46.369Z,91.742
272,218866,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:28:49.592Z,2020-08-19T21:29:52.817Z,63.225
273,218867,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:30:14.810Z,2020-08-19T21:30:29.932Z,15.122
274,218868,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:31:00.744Z,2020-08-19T21:31:01.270Z,0.526
275,218869,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:31:05.535Z,2020-08-19T21:31:24.948Z,19.413
276,218870,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:31:26.412Z,2020-08-19T21:32:06.835Z,40.423
277,218871,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:33:07.910Z,2020-08-19T21:34:16.255Z,68.345
278,218872,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:34:24.729Z,2020-08-19T21:35:41.463Z,76.734
279,218873,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:36:21.338Z,2020-08-19T21:42:23.742Z,362.404
280,218874,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:43:10.255Z,2020-08-19T21:44:05.358Z,55.103
281,218875,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:44:46.158Z,2020-08-19T21:45:48.030Z,61.872
282,218876,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:48:26.416Z,2020-08-19T21:50:11.962Z,105.546
283,218877,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:52:36.426Z,2020-08-19T21:53:14.850Z,38.424
284,218878,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-19T21:53:20.149Z,2020-08-19T21:53:27.397Z,7.248
285,218879,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-20T01:11:16.683Z,2020-08-20T01:15:08.028Z,231.345
286,218880,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-20T01:15:39.171Z,2020-08-20T01:15:40.449Z,1.278
287,218881,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-20T01:18:22.480Z,2020-08-20T01:20:49.479Z,146.999
288,218882,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-20T01:24:20.502Z,2020-08-20T01:24:46.534Z,26.032
289,218883,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-20T23:05:36.268Z,2020-08-20T23:06:42.308Z,66.04
290,218884,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-20T23:05:36.655Z,2020-08-20T23:06:42.308Z,65.653
291,218885,continuous,read_article,5f3a8a8b1b993c0026c42e52,ObjectId(5f2db55e045f560026fe9211),2020-08-20T23:05:45.030Z,2020-08-20T23:06:42.308Z,57.278
292,218886,discrete,view_user,5ec499e6f53b260027e53f1d,ObjectId(5f2db55e045f560026fe9211),,,
293,218887,discrete,view_user,5eb9c8d89435d00026d49af8,ObjectId(5f2db55e045f560026fe9211),,,
294,218888,continuous,read_article,5edb5f3e3819930026ccb0c8,ObjectId(5f2db55e045f560026fe9211),2020-08-20T23:06:41.370Z,2020-08-20T23:06:42.308Z,0.938
295,218889,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-20T23:16:55.205Z,2020-08-20T23:20:06.618Z,191.413
296,218890,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-20T23:21:31.587Z,2020-08-20T23:21:48.030Z,16.443
297,218891,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-20T23:30:20.287Z,2020-08-20T23:31:03.981Z,43.694
298,218892,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-21T03:10:54.129Z,2020-08-21T03:10:54.964Z,0.835
299,218893,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-22T01:17:38.637Z,2020-08-22T01:19:33.913Z,115.276
300,218894,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-22T01:17:38.949Z,2020-08-22T01:19:33.913Z,114.964
301,218895,continuous,read_article,5f145771098bbf0026c59798,ObjectId(5f2db55e045f560026fe9211),2020-08-22T01:17:53.495Z,2020-08-22T01:19:33.913Z,100.418
302,218896,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-22T01:19:33.883Z,2020-08-22T01:19:33.913Z,0.03
303,218897,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-22T01:24:42.307Z,2020-08-22T01:27:14.022Z,151.715
304,218898,continuous,read_article,5f17f97eceaedb00278b6871,ObjectId(5f2db55e045f560026fe9211),2020-08-22T01:25:19.961Z,2020-08-22T01:25:27.091Z,7.13
305,218899,continuous,read_article,5ef209f57fb724002650932b,ObjectId(5f2db55e045f560026fe9211),2020-08-22T01:25:41.199Z,2020-08-22T01:27:14.022Z,92.823
306,218900,discrete,view_user,5ea6242bb2f51d21234437dd,ObjectId(5f2db55e045f560026fe9211),,,
307,218901,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-24T20:04:50.571Z,2020-08-24T20:06:37.423Z,106.852
308,218902,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-24T20:04:50.844Z,2020-08-24T20:06:37.423Z,106.579
309,218903,continuous,read_article,5f3c75e6ed70590027718c2b,ObjectId(5f2db55e045f560026fe9211),2020-08-24T20:05:41.237Z,2020-08-24T20:06:37.423Z,56.186
310,218904,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-24T20:07:10.413Z,2020-08-24T20:08:15.869Z,65.456
311,218905,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-24T20:11:56.745Z,2020-08-24T20:15:40.721Z,223.976
312,218906,discrete,view_user,5ee5723d278a210026c605f7,ObjectId(5f2db55e045f560026fe9211),,,
313,218907,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-24T20:16:28.577Z,2020-08-24T20:19:58.274Z,209.697
314,218908,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-25T00:42:33.584Z,2020-08-25T00:42:39.796Z,6.212
315,218909,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-25T00:42:33.824Z,2020-08-25T00:42:39.796Z,5.972
316,218910,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:20:07.974Z,2020-08-27T00:22:48.435Z,160.461
317,218911,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:20:08.262Z,2020-08-27T00:22:48.435Z,160.173
318,218912,continuous,read_article,5f44d33e1b993c0026c42f63,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:20:13.335Z,2020-08-27T00:22:48.435Z,155.1
319,218913,discrete,view_user,5ec1ef2ca5aa21002663c62f,ObjectId(5f2db55e045f560026fe9211),,,
320,218914,continuous,read_article,5edc94833819930026ccb187,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:22:42.067Z,2020-08-27T00:22:48.435Z,6.368
321,218915,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:22:51.523Z,2020-08-27T00:31:55.797Z,544.274
322,218916,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:32:58.154Z,2020-08-27T00:36:30.661Z,212.507
323,218917,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:36:31.945Z,2020-08-27T00:48:07.008Z,695.063
324,218918,continuous,read_article,5edc94833819930026ccb187,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:47:55.179Z,2020-08-27T00:47:57.928Z,2.749
325,218919,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:50:09.918Z,2020-08-27T00:51:20.783Z,70.865
326,218920,continuous,read_article,5f44d33e1b993c0026c42f63,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:50:33.605Z,2020-08-27T00:51:20.783Z,47.178
327,218921,discrete,view_user,5ec1ef2ca5aa21002663c62f,ObjectId(5f2db55e045f560026fe9211),,,
328,218922,discrete,view_user,5edb6ba5e9a73e0026b4e8a0,ObjectId(5f2db55e045f560026fe9211),,,
329,218923,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-27T00:54:50.768Z,2020-08-27T01:00:45.547Z,354.779
330,218924,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-29T21:36:51.760Z,2020-08-29T21:37:49.152Z,57.392
331,218925,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-08-29T21:36:51.992Z,2020-08-29T21:37:49.152Z,57.16
332,218926,continuous,read_article,5f49c07bed70590027718ce3,ObjectId(5f2db55e045f560026fe9211),2020-08-29T21:36:59.439Z,2020-08-29T21:37:49.152Z,49.713
333,218927,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:13:38.266Z,2020-08-31T19:14:47.966Z,69.7
334,218928,continuous,read_article,5f4bc3fe1b993c0026c43012,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:13:58.949Z,2020-08-31T19:14:47.966Z,49.017
335,218929,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:14:51.572Z,2020-08-31T19:16:20.222Z,88.65
336,218930,continuous,read_article,5f43c4fa125c060027fe22fe,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:16:19.523Z,2020-08-31T19:16:20.222Z,0.699
337,218931,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:17:25.677Z,2020-08-31T19:17:55.677Z,30.0
338,218932,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:17:30.645Z,2020-08-31T19:17:55.677Z,25.032
339,218933,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:20:26.877Z,2020-08-31T19:21:29.740Z,62.863
340,218934,continuous,read_article,5f42256d964d090027bf7ca3,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:20:27.137Z,2020-08-31T19:20:27.138Z,0.001
341,218935,continuous,read_article,5f0ea4fe49064d0027f1e423,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:20:46.708Z,2020-08-31T19:21:04.610Z,17.902
342,218936,continuous,read_article,5f35f329964d090027bf7ad6,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:21:19.888Z,2020-08-31T19:21:29.740Z,9.852
343,218937,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:22:29.868Z,2020-08-31T19:23:39.366Z,69.498
344,218938,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-08-31T19:24:30.622Z,2020-08-31T19:25:00.622Z,30.0
345,218939,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-09-02T14:25:12.507Z,2020-09-02T14:25:30.163Z,17.656
346,218940,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-09-02T14:25:12.755Z,2020-09-02T14:25:30.163Z,17.408
347,218941,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-09-02T14:26:51.074Z,2020-09-02T14:28:18.888Z,87.814
348,218942,continuous,read_article,5f3a8a8b1b993c0026c42e52,ObjectId(5f2db55e045f560026fe9211),2020-09-02T14:28:01.186Z,2020-09-02T14:28:18.888Z,17.702
349,218943,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-09-04T21:27:59.567Z,2020-09-04T21:28:43.412Z,43.845
350,218944,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-09-04T21:27:59.805Z,2020-09-04T21:28:43.412Z,43.607
351,218945,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-09-10T18:06:53.610Z,2020-09-10T18:08:11.533Z,77.923
352,218946,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-09-10T18:06:53.856Z,2020-09-10T18:08:11.533Z,77.677
353,218947,continuous,read_article,5f5626231b993c0026c430e5,ObjectId(5f2db55e045f560026fe9211),2020-09-10T18:07:05.048Z,2020-09-10T18:08:11.533Z,66.485
354,218948,continuous,connection,,ObjectId(5f2db55e045f560026fe9211),2020-09-13T23:06:41.366Z,2020-09-13T23:07:09.438Z,28.072
355,218949,continuous,view_tab_discover,,ObjectId(5f2db55e045f560026fe9211),2020-09-13T23:06:41.606Z,2020-09-13T23:07:09.438Z,27.832
